name,parent,LABEL,DESCRIPTION,LEAD,PARTICIPANTS,LINE,TYPE,ICON,LINK,WIDTH,HEIGHT,LINK_TYPE,LEN,POSITION2,POSITION1
3.1.07.02.01.00.00.00,3.1.07.02.00.00.00.00,Escalation/Inflation Analysis,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Document Preparation,,javascript:void(0),211,15,none,29,15,-223
3.1.07.02.02.00.00.00,3.1.07.02.00.00.00.00,Construction Equipment Buy/Sell Analysis,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Document Preparation,,javascript:void(0),291,15,none,40,15,-304
3.1.07.02.03.00.00.00,3.1.07.02.00.00.00.00,Direct and Indirect Cost Estimate,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Document Preparation,,javascript:void(0),240,15,none,33,15,-252
3.1.07.02.04.00.00.00,3.1.07.02.00.00.00.00,Establish Contingencies for RFP Document Analysis,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Document Preparation,,javascript:void(0),356,15,none,49,15,-371
3.1.07.03.00.00.00.00,3.1.07.00.00.00.00.00,Risk and opportunity workshop,N/A; ,12-Risk Management; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",lightgreen,Meeting,,javascript:void(0),211,15,none,29,15,-223
3.1.07.04.00.00.00.00,3.1.07.00.00.00.00.00,Lenders technical report preparation,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Header,,javascript:void(0),262,15,none,36,15,-275
3.1.07.04.01.00.00.00,3.1.07.04.00.00.00.00,1-day workshop prior to final draft,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Meeting,,javascript:void(0),254,15,none,35,15,-267
3.1.07.04.02.00.00.00,3.1.07.04.00.00.00.00,Ongoing revisions reviewd by LTA,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Process,,javascript:void(0),233,15,none,32,15,-245
3.1.07.04.03.00.00.00,3.1.07.04.00.00.00.00,LTA report finalized,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
3.1.07.05.00.00.00.00,3.1.07.00.00.00.00.00,Finalization of selling price for bid proposal,N/A; ,6-Pre-Construction / Bid Team; ,12-Risk Management; ,lightgreen,Action/Decision,,javascript:void(0),334,15,none,46,15,-349
3.1.07.06.00.00.00.00,3.1.07.00.00.00.00.00,Bid Approved for Submission,Bid approved for submission in accordance with LOA 1009 & SOP 2221,N/A; ,All;,red,Milestone,,javascript:void(0),196,15,none,27,15,-208
3.1.07.06.01.00.00.00,3.1.07.06.00.00.00.00,LOA Policy 1009,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/1009-levels-of-authority-en.pdf,109,15,new,15,15,-118
3.1.07.06.02.00.00.00,3.1.07.06.00.00.00.00,SOP 2221,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/2221-project-investment-approval-en.pdf,58,15,new,8,15,-66
3.1.08.00.00.00.00.00,3.1.00.00.00.00.00.00,Project Controls / Schecule,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Division,,javascript:void(0),196,15,none,27,15,-208
3.1.08.01.00.00.00.00,3.1.08.00.00.00.00.00,Define ICS and WBS(coding structures),N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,http://infozone.snclavalin.com/en/files/create-restructure-wbs-ms-project_en.pdf,269,15,new,37,15,-282
3.1.08.02.00.00.00.00,3.1.08.00.00.00.00.00,Schedules and other preparation,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,lightgreen,Header,,javascript:void(0),225,15,none,31,15,-237
3.1.08.02.01.00.00.00,3.1.08.02.00.00.00.00,Preparation & Monitoring of proposal schedule,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,lightgreen,Process,,javascript:void(0),327,15,none,45,15,-342
3.1.08.02.02.00.00.00,3.1.08.02.00.00.00.00,Preparation of project schedule and basis of schedule,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,lightgreen,Process,,javascript:void(0),385,15,none,53,15,-401
3.1.08.02.03.00.00.00,3.1.08.02.00.00.00.00,PM & EDM system introduction to JV Partners,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,lightgreen,Meeting,,javascript:void(0),313,15,none,43,15,-327
3.1.08.03.00.00.00.00,3.1.08.00.00.00.00.00,"""Document Analysis - Read, Review & Understand""",N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Review,,javascript:void(0),342,15,none,47,15,-357
3.1.08.04.00.00.00.00,3.1.08.00.00.00.00.00,Bid data set up,N/A; ,8-Project Controls; ,16-Engineering; ,lightgreen,Header,,javascript:void(0),109,15,none,15,15,-118
3.1.08.05.00.00.00.00,3.1.08.00.00.00.00.00,Establish initial MFL for Preliminary Personnel Requirements,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Action/Decision,,http://infozone.snclavalin.com/en/files/MFL_onepager_EN.pdf,436,15,new,60,15,-453
3.1.08.06.00.00.00.00,3.1.08.00.00.00.00.00,Define,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Header,,javascript:void(0),44,15,none,6,15,-51
3.1.08.06.01.00.00.00,3.1.08.06.00.00.00.00,Schedule,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Header,,javascript:void(0),58,15,none,8,15,-66
3.1.08.06.01.01.00.00,3.1.08.06.01.00.00.00,Development of Contract Baseline Schedule - 85%,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),342,15,none,47,15,-357
3.1.08.06.01.02.00.00,3.1.08.06.01.00.00.00,Ressource/Equipment loading and leveling,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),291,15,none,40,15,-304
3.1.08.06.01.03.00.00,3.1.08.06.01.00.00.00,Schedule basis/narrative,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),174,15,none,24,15,-185
3.1.08.06.01.04.00.00,3.1.08.06.01.00.00.00,Prepare Linear Schedule (TiLos),N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),225,15,none,31,15,-237
3.1.08.06.02.00.00.00,3.1.08.06.00.00.00.00,Cost,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Header,,javascript:void(0),29,15,none,4,15,-36
3.1.08.06.02.01.00.00,3.1.08.06.02.00.00.00,Implement WBS Structure,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),167,15,none,23,15,-178
3.1.08.06.02.02.00.00,3.1.08.06.02.00.00.00,Review cash in/out and cost curves,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Review,,javascript:void(0),247,15,none,34,15,-260
3.1.08.06.02.03.00.00,3.1.08.06.02.00.00.00,Determine cost coding for budget,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),233,15,none,32,15,-245
3.1.08.06.02.04.00.00,3.1.08.06.02.00.00.00,Determine estimate basis,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),174,15,none,24,15,-185
3.1.08.06.03.00.00.00,3.1.08.06.00.00.00.00,System ,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Header,,javascript:void(0),51,15,none,7,15,-59
3.1.08.06.03.01.00.00,3.1.08.06.03.00.00.00,System implementation (Oracle/JDE/PM+),N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,http://infozone.snclavalin.com/en/files/create-wbs-oracle_en.pdf,276,15,new,38,15,-290
3.1.08.06.03.02.00.00,3.1.08.06.03.00.00.00,Implement Document Management System,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Process,,javascript:void(0),262,15,none,36,15,-275
3.1.08.06.03.03.00.00,3.1.08.06.03.00.00.00,Review Key Personnel/Org Chart,N/A; ,8-Project Controls; ,N/A; ,lightgreen,Review,,javascript:void(0),218,15,none,30,15,-230
3.1.08.07.00.00.00.00,3.1.08.00.00.00.00.00,Risk and opportunity workshop,N/A; ,12-Risk Management; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",lightgreen,Meeting,,javascript:void(0),211,15,none,29,15,-223
3.1.08.08.00.00.00.00,3.1.08.00.00.00.00.00,Lenders technical report preparation,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Header,,javascript:void(0),262,15,none,36,15,-275
3.1.08.08.01.00.00.00,3.1.08.08.00.00.00.00,1-day workshop prior to final draft,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Document Preparation,,javascript:void(0),254,15,none,35,15,-267
3.1.08.08.02.00.00.00,3.1.08.08.00.00.00.00,Ongoing revisions reviewd by LTA,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Document Preparation,,javascript:void(0),233,15,none,32,15,-245
3.1.08.08.03.00.00.00,3.1.08.08.00.00.00.00,LTA report finalized,N/A; ,2-Capital / Equity; ,4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightgreen,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
3.1.08.09.00.00.00.00,3.1.08.00.00.00.00.00,Bid Approved for Submission,Bid approved for submission in accordance with LOA 1009 & SOP 2221,N/A;,All;,red,Milestone,,javascript:void(0),196,15,none,27,15,-208
3.1.08.09.01.00.00.00,3.1.08.09.00.00.00.00,LOA Policy 1009,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/1009-levels-of-authority-en.pdf,109,15,new,15,15,-118
3.1.08.09.02.00.00.00,3.1.08.09.00.00.00.00,SOP 2221,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/2221-project-investment-approval-en.pdf,58,15,new,8,15,-66
3.1.09.00.00.00.00.00,3.1.00.00.00.00.00.00,Project Management Systems,N/A; ,2-Capital / Equity; ,9-Project Management Systems; ,lightgreen,Division,,javascript:void(0),189,15,none,26,15,-200
3.1.09.01.00.00.00.00,3.1.09.00.00.00.00.00,List PM Systems Requirements,N/A; ,9-Project Management Systems; ,17-Construction & Project Management; ,lightgreen,Action/Decision,,javascript:void(0),204,15,none,28,15,-215
3.1.09.02.00.00.00.00,3.1.09.00.00.00.00.00,Present Recommended PM Systems to Partners,N/A; ,9-Project Management Systems; ,N/A; ,lightgreen,Meeting,,javascript:void(0),305,15,none,42,15,-319
3.1.09.03.00.00.00.00,3.1.09.00.00.00.00.00,"""Document Analysis - Read, Review & Understand""",N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Review,,javascript:void(0),342,15,none,47,15,-357
3.1.09.04.00.00.00.00,3.1.09.00.00.00.00.00,Select Systems Required to Manage Project,N/A; ,9-Project Management Systems; ,N/A; ,lightgreen,Header,,javascript:void(0),298,15,none,41,15,-312
3.1.09.04.01.00.00.00,3.1.09.04.00.00.00.00,Determine use of SNC-L PM Systems,N/A; ,9-Project Management Systems; ,N/A; ,lightgreen,Process,,javascript:void(0),240,15,none,33,15,-252
3.1.09.04.02.00.00.00,3.1.09.04.00.00.00.00,Determine Required Interfaces between systems,N/A; ,9-Project Management Systems; ,N/A; ,lightgreen,Process,,javascript:void(0),327,15,none,45,15,-342
3.1.09.04.03.00.00.00,3.1.09.04.00.00.00.00,Finalize systems requirements & Cost Estimates,N/A; ,9-Project Management Systems; ,N/A; ,lightgreen,Process,,javascript:void(0),334,15,none,46,15,-349
3.1.09.05.00.00.00.00,3.1.09.00.00.00.00.00,Bid Approved for Submission,Bid approved for submission in accordance with LOA 1009 & SOP 2221,N/A;,All;,red,Milestone,,javascript:void(0),196,15,none,27,15,-208
3.1.09.05.01.00.00.00,3.1.09.05.00.00.00.00,LOA Policy 1009,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/1009-levels-of-authority-en.pdf,109,15,new,15,15,-118
3.1.09.05.02.00.00.00,3.1.09.05.00.00.00.00,SOP 2221,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/2221-project-investment-approval-en.pdf,58,15,new,8,15,-66
3.1.10.00.00.00.00.00,3.1.00.00.00.00.00.00,Document Control,N/A; ,10-Document Control; ,N/A; ,lightgreen,Division,,javascript:void(0),116,15,none,16,15,-126
3.1.10.01.00.00.00.00,3.1.10.00.00.00.00.00,Data Management Set Up,N/A; ,10-Document Control; ,17-Construction & Project Management; ,lightgreen,Process,,javascript:void(0),160,15,none,22,15,-170
3.1.10.02.00.00.00.00,3.1.10.00.00.00.00.00,"""Document Analysis - Read, Review & Understand""",N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Review,,javascript:void(0),342,15,none,47,15,-357
3.1.10.03.00.00.00.00,3.1.10.00.00.00.00.00,Finalize Project Coding Strucutre,N/A; ,10-Document Control; ,17-Construction & Project Management; ,lightgreen,Action/Decision,,javascript:void(0),240,15,none,33,15,-252
3.1.10.04.00.00.00.00,3.1.10.00.00.00.00.00,Bid Approved for Submission,Bid approved for submission in accordance with LOA 1009 & SOP 2221,N/A;,All;,red,Milestone,,javascript:void(0),196,15,none,27,15,-208
3.1.10.04.01.00.00.00,3.1.10.04.00.00.00.00,LOA Policy 1009,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/1009-levels-of-authority-en.pdf,109,15,new,15,15,-118
3.1.10.04.02.00.00.00,3.1.10.04.00.00.00.00,SOP 2221,N/A; ,N/A;,All;,lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/2221-project-investment-approval-en.pdf,58,15,new,8,15,-66
3.1.11.00.00.00.00.00,3.1.00.00.00.00.00.00,Procurement,N/A; ,11-Procurement; ,N/A; ,lightgreen,Division,,http://infozone.snclavalin.com/en/files/1554-procurement-en.pdf,80,15,new,11,15,-88
3.1.11.01.00.00.00.00,3.1.11.00.00.00.00.00,Proposal Preparation - Procurement,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Header,,javascript:void(0),247,15,none,34,15,-260
3.1.11.01.01.00.00.00,3.1.11.01.00.00.00.00,Define Proposal Procurement Processes/Procedures,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Action/Decision,,javascript:void(0),349,15,none,48,15,-364
3.1.11.01.02.00.00.00,3.1.11.01.00.00.00.00,Update/Review Startup Checklist,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Review,,javascript:void(0),225,15,none,31,15,-237
3.1.11.01.03.00.00.00,3.1.11.01.00.00.00.00,Finalize Proposal Forms & Templates,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Action/Decision,,javascript:void(0),254,15,none,35,15,-267
3.1.11.01.04.00.00.00,3.1.11.01.00.00.00.00,Finalize Proposal Procurement Strategy/Plan,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Action/Decision,,javascript:void(0),313,15,none,43,15,-327
3.1.11.01.05.00.00.00,3.1.11.01.00.00.00.00,Implement Proposal Tools & Systems,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Process,,javascript:void(0),247,15,none,34,15,-260
3.1.11.01.06.00.00.00,3.1.11.01.00.00.00.00,Assign Proposal Procurement Manager & Support Staff,N/A; ,11-Procurement; ,17-Construction & Project Management; ,lightgreen,Action/Decision,,javascript:void(0),371,15,none,51,15,-386
3.1.11.02.00.00.00.00,3.1.11.00.00.00.00.00,"""Document Analysis - Read, Review & Understand""",N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",lightgreen,Review,,javascript:void(0),342,15,none,47,15,-357
3.1.11.03.00.00.00.00,3.1.11.00.00.00.00.00,Project MFL,N/A; ,11-Procurement; ,"6-Pre-Construction / Bid Team; 8-Project Controls; 12-Risk Management; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 17-Construction & Project Management; ",lightgreen,Header,,http://infozone.snclavalin.com/en/files/MFL_onepager_EN.pdf,80,15,new,11,15,-88
3.1.11.03.01.00.00.00,3.1.11.03.00.00.00.00,Define MFL,N/A; ,11-Procurement; ,"6-Pre-Construction / Bid Team; 8-Project Controls; 12-Risk Management; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 17-Construction & Project Management; ",lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/MFL%20Report%20Designer1-online.pdf,73,15,new,10,15,-81
3.1.11.03.01.00.00.00,3.1.11.03.00.00.00.00,Recommend Project MFL,N/A; ,11-Procurement; ,"6-Pre-Construction / Bid Team; 8-Project Controls; 12-Risk Management; 13-Quality; 15-(HSSE) Health, Safety, Security Environment; 17-Construction & Project Management; ",lightgreen,Document Preparation,,http://infozone.snclavalin.com/en/files/MFL%20Report%20Designer1-online.pdf,153,15,new,21,15,-163
3.1.11.04.00.00.00.00,3.1.11.00.00.00.00.00,Bid Analysis,N/A; ,11-Procurement; ,N/A; ,lightgreen,Process,,javascript:void(0),87,15,none,12,15,-96
3.1.11.05.00.00.00.00,3.1.11.00.00.00.00.00,Risk and opportunity workshop,N/A; ,12-Risk Management; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 6-Pre-Construction / Bid Team; 7-Estimation; 8-Project Controls; 11-Procurement; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",lightgreen,Meeting,,javascript:void(0),211,15,none,29,15,-223
